 2.4394000000000000E+03, 1.0000000000000000E+00, 0.0000000000000000E+00,  150,  150,    2, 0.0000000000000000E+00, 0.0000000000000000E+00                                                                                                         
    7,    4,-0.2750286641960000E-01,-0.7534109069610000E-02, 0.2977652164556666E-01, 0.3269388863053333E-01             
    7,    5,-0.1034445668700000E+00, 0.4815010070740000E-01, 0.2900334354430000E-01, 0.2646394829316667E-01             
    7,    6, 0.1403229778420000E-01,-0.4779551996530000E-01, 0.2782864312556667E-01, 0.2778986747783333E-01             
    7,    7,-0.6703157872670000E-01, 0.1408520256920000E-01, 0.1828147296050000E-01, 0.2015621889400000E-01             
    8,    0,-0.4516483476940000E-01, 0.0000000000000000E+00, 0.2582772889760000E-01, 0.0000000000000000E+00             
    8,    1, 0.2344345283450000E-01, 0.3861375657720000E-01, 0.2383579766336667E-01, 0.2668268003553333E-01             
    8,    2,-0.2233749712450000E-01, 0.1151166801340000E-01, 0.2754257415280000E-01, 0.2742015816133334E-01             
    8,    3, 0.1219555229330000E-03,-0.1951881814580000E-01, 0.2705045875740000E-01, 0.2658662712826667E-01             
    8,    4,-0.8476232897630000E-02, 0.3475528287660000E-01, 0.2943446628153333E-01, 0.2866660330406667E-01             
    8,    5,-0.7217621238080000E-02,-0.4092233184690000E-01, 0.3164799111203333E-01, 0.2741913614486666E-01             
    8,    6,-0.1816583892870000E-02,-0.2046175161850000E-02, 0.2545424202700000E-01, 0.2656170011430000E-01             
    8,    7, 0.2680562755710000E-01,-0.5420762999810000E-01, 0.2526463134123333E-01, 0.2716733930643333E-01             
    8,    8,-0.3969176853910000E-01, 0.1725624207400000E-01, 0.1842413630946666E-01, 0.1739858088923333E-01             
    9,    0,-0.4731098381770000E-01, 0.0000000000000000E+00, 0.2508727277556666E-01, 0.0000000000000000E+00             
    9,    1, 0.1191321021000000E-02, 0.2735833110420000E-01, 0.2409472671256666E-01, 0.2461794686603333E-01             
    9,    2,-0.1141490828270000E-01, 0.1045861001610000E-02, 0.2620041841396666E-01, 0.2579342220866667E-01             
    9,    3,-0.3174527989460000E-01,-0.2194174047010000E-01, 0.2760537429763333E-01, 0.2540090120836666E-01             
    9,    4, 0.3659059512490000E-01,-0.9343731447210001E-01, 0.2669062861326667E-01, 0.2608482264760000E-01             
    9,    5,-0.5469473989650000E-02, 0.7854938190869999E-02, 0.3009833657656667E-01, 0.2675908941263333E-01             
    9,    6, 0.1414455664270000E-01, 0.5593033562330000E-01, 0.2721297203333333E-01, 0.2788229646746667E-01             
    9,    7,-0.7421703542220000E-01,-0.2376136948900000E-02, 0.2323720060873333E-01, 0.2539397444266667E-01             
    9,    8, 0.4609762092170000E-01, 0.1157763727110000E-01, 0.2492711262150000E-01, 0.2446030801563333E-01             
    9,    9,-0.4232595750610000E-03, 0.8666381350330000E-02, 0.1684756253583333E-01, 0.1649221136640000E-01             
   10,    0,-0.6941701220590001E-01, 0.0000000000000000E+00, 0.2464102416576667E-01, 0.0000000000000000E+00             
   10,    1,-0.6052866553630000E-01,-0.2112634243220000E-01, 0.2274912545340000E-01, 0.2311838994166666E-01             
   10,    2, 0.3880798052610000E-01, 0.8024971112880000E-01, 0.2345741534346667E-01, 0.2628723658040000E-01             
   10,    3, 0.6952701763560000E-01, 0.3106776398170000E-01, 0.2371692155600000E-01, 0.2678278906180000E-01             
   10,    4,-0.2712220503840000E-01, 0.5954917775050000E-02, 0.2478858701716666E-01, 0.2614494730036667E-01             
   10,    5,-0.5222686852460000E-01,-0.9313026312330001E-02, 0.2689961520073333E-01, 0.2462888081120000E-01             
   10,    6,-0.1220813563010000E-01, 0.8862116376480000E-02, 0.2748543456343333E-01, 0.2698718595216667E-01             
   10,    7, 0.2325315187450000E-01, 0.4220454618350000E-02, 0.2385005189140000E-01, 0.2682822833193333E-01             
   10,    8,-0.1556916682090000E-01,-0.4450669574710000E-01, 0.2266925713803333E-01, 0.2292444812883333E-01             
   10,    9, 0.4404767658260000E-01, 0.1181033225950000E-01, 0.2326318845150000E-01, 0.2315020120726666E-01             
   10,   10, 0.2598511986740000E-01,-0.1444523639150000E-01, 0.1534537341453333E-01, 0.1565728598613333E-01             
   11,    0, 0.5304690955260000E-02, 0.0000000000000000E+00, 0.2233754713186666E-01, 0.0000000000000000E+00             
   11,    1, 0.2260704983710000E-01,-0.1784082069510000E-01, 0.2246640776403333E-01, 0.2385491208730000E-01             
   11,    2, 0.6858354480520000E-01,-0.2221340337800000E-01, 0.2216920709316667E-01, 0.2277392554340000E-01             
   11,    3, 0.5449136587560000E-02, 0.4187672872800000E-01, 0.2524230938886667E-01, 0.2439262405640000E-01             
   11,    4, 0.3912580318170000E-02, 0.5058940020930000E-01, 0.2461654846660000E-01, 0.2319129268436667E-01             
   11,    5,-0.2802703078190000E-02, 0.1942265228000000E-01, 0.2467943962156666E-01, 0.2438911502713333E-01             
   11,    6,-0.1895649911880000E-01, 0.5468381647560000E-02, 0.2494545956090000E-01, 0.2474313484060000E-01             
   11,    7,-0.2308763803060000E-03,-0.1700370412880000E-01, 0.2454400143030000E-01, 0.2661624071266666E-01             
   11,    8, 0.1541400808590000E-01,-0.1487421560850000E-01, 0.2336043737673333E-01, 0.2323178765123333E-01             
   11,    9, 0.2352222064210000E-01,-0.4030639956250000E-01, 0.2115053393703333E-01, 0.2164462104460000E-01             
   11,   10,-0.8246718028729999E-02, 0.4204495823110000E-02, 0.2209101846090000E-01, 0.2146173822356667E-01             
   11,   11, 0.1921749581290000E-01, 0.2058000906310000E-01, 0.1433844217403333E-01, 0.1449438744053333E-01             
   12,    0,-0.9183261163540001E-02, 0.0000000000000000E+00, 0.2120739793796667E-01, 0.0000000000000000E+00             
   12,    1, 0.1707849450670000E-01, 0.3101508645440000E-01, 0.2144825281560000E-01, 0.2260995239796667E-01             
   12,    2, 0.7187978848640000E-01, 0.3913532763930000E-01, 0.2186485729176667E-01, 0.2119408714583333E-01             
   12,    3,-0.2993891281880000E-01, 0.9777965211900001E-02, 0.2381198901276667E-01, 0.2183668605526666E-01             
   12,    4,-0.3143068031890000E-01, 0.5907455180670000E-01, 0.2432914092113334E-01, 0.2265708789383333E-01             
   12,    5, 0.8846426652549999E-02,-0.8542925234809999E-02, 0.2249934693760000E-01, 0.2283319305983333E-01             
   12,    6, 0.1130588959360000E-01, 0.1880710921980000E-01, 0.2333839546196666E-01, 0.2368938879910000E-01             
   12,    7, 0.6077387121810000E-01,-0.1476679868440000E-01, 0.2307200330596667E-01, 0.2413499715883333E-01             
   12,    8,-0.1695205121300000E-01, 0.7333731449130000E-02, 0.2372035068243333E-01, 0.2386298179960000E-01             
   12,    9, 0.2334711391600000E-01, 0.1083506261840000E-02, 0.2142290309636666E-01, 0.2137025640956667E-01             
   12,   10, 0.3736674642950000E-01, 0.2508056806600000E-01, 0.2089810804320000E-01, 0.1933666503923333E-01             
   12,   11, 0.2597076321330000E-01, 0.8800865060940000E-03, 0.2019243921633333E-01, 0.2064283031303333E-01             
   12,   12, 0.5435763037830000E-02, 0.3660552995440000E-02, 0.1336347037553333E-01, 0.1346522834206667E-01             
   13,    0, 0.8731890340580001E-02, 0.0000000000000000E+00, 0.1986928065550000E-01, 0.0000000000000000E+00             
   13,    1, 0.1782033133740000E-01, 0.2884517431620000E-02, 0.2077193306300000E-01, 0.2136381572130000E-01             
   13,    2, 0.6361020749310000E-02, 0.2074812754770000E-01, 0.2085656442946666E-01, 0.1984399490486666E-01             
   13,    3,-0.1148559766310000E-01,-0.3192640988590000E-02, 0.2100922548666666E-01, 0.2173458239493333E-01             
   13,    4,-0.4416379803180000E-01, 0.8696195776450000E-02, 0.2256144695900000E-01, 0.2176292301353333E-01             
   13,    5,-0.5941738213810000E-01, 0.1477484238710000E-01, 0.2153366905276666E-01, 0.2231375984173333E-01             
   13,    6, 0.1464048240300000E-01, 0.3422952980050000E-01, 0.2093580030573333E-01, 0.2221806961583333E-01             
   13,    7, 0.1465745892750000E-01, 0.3925112919200000E-01, 0.2246895252053333E-01, 0.2223848085490000E-01             
   13,    8,-0.2397874272880000E-01, 0.4335677762030000E-03, 0.2201320228960000E-01, 0.2237252541993333E-01             
   13,    9, 0.6391672871190000E-02,-0.1864964487690000E-01, 0.2189570915973333E-01, 0.2206035729550000E-01             
   13,   10, 0.3572373720070000E-01, 0.3184394139090000E-02, 0.1980111747260000E-01, 0.1964810218563333E-01             
   13,   11,-0.2177724576400000E-01,-0.3455281671690000E-03, 0.1926026288416666E-01, 0.1868808744403333E-01             
   13,   12,-0.1203337861510000E-01,-0.3031435457150000E-01, 0.1903691090270000E-01, 0.1922790665963333E-01             
   13,   13, 0.5561149474450000E-01,-0.1549777905840000E-01, 0.1230998403273333E-01, 0.1267689411073333E-01             
   14,    0,-0.6823745608620000E-02, 0.0000000000000000E+00, 0.1948508879773333E-01, 0.0000000000000000E+00             
   14,    1, 0.3731335624250000E-02,-0.5557847401560000E-01, 0.1872688584816667E-01, 0.1974833539403333E-01             
   14,    2,-0.3589517612750000E-03, 0.1218778926590000E-01, 0.2002705631206667E-01, 0.1982277031560000E-01             
   14,    3,-0.1483499352890000E-01,-0.3183163829060000E-01, 0.1978897881383333E-01, 0.1922273791233333E-01             
   14,    4,-0.6503716087880000E-03,-0.3500924809330000E-01, 0.2132511396750000E-01, 0.2086518041330000E-01             
   14,    5,-0.2196890373110000E-01, 0.1109695822950000E-01, 0.2077726967793333E-01, 0.2065997993303333E-01             
   14,    6, 0.1067888863760000E-01, 0.8194108826939999E-02, 0.2014199751526666E-01, 0.2101374127110000E-01             
   14,    7,-0.1733697716800000E-01,-0.1873581528450000E-01, 0.2073848766530000E-01, 0.2029469889426667E-01             
   14,    8, 0.1539753123820000E-01, 0.3076451789300000E-01, 0.2110665089326667E-01, 0.2108088564176666E-01             
   14,    9,-0.1047502504630000E-01,-0.1145220483250000E-01, 0.2058901261336667E-01, 0.2082156945363333E-01             
   14,   10,-0.4013429206530000E-01,-0.2846428503690000E-01, 0.2020202370490000E-01, 0.2034092226800000E-01             
   14,   11,-0.6293857860380000E-02,-0.2212906033120000E-01, 0.1899414434733333E-01, 0.1752530767320000E-01             
   14,   12,-0.1171791735070000E-01,-0.1378275439060000E-01, 0.1769144776370000E-01, 0.1812767883113333E-01             
   14,   13,-0.1036139624860000E-01, 0.4466485116920000E-01, 0.1770808787926666E-01, 0.1813847771016667E-01             
   14,   14,-0.4306522004030000E-01, 0.1211875092290000E-01, 0.1176334671820000E-01, 0.1154423005383333E-01             
   15,    0, 0.3058929527880000E-01, 0.0000000000000000E+00, 0.1848625306523333E-01, 0.0000000000000000E+00             
   15,    1, 0.3130344107430000E-01,-0.1798111370850000E-01, 0.1760820541880000E-01, 0.1863279951503333E-01             
   15,    2,-0.6424754183580000E-02, 0.3010197641180000E-01, 0.1866122923283333E-01, 0.1880530905136667E-01             
   15,    3, 0.3433272922830000E-01,-0.2452988733030000E-01, 0.1878298173196667E-01, 0.1844322096336667E-01             
   15,    4, 0.4715125099020000E-02,-0.3026075582080000E-01, 0.1924536609846667E-01, 0.1934935008980000E-01             
   15,    5,-0.1091172943300000E-01,-0.2100044806060000E-01, 0.2080318079383333E-01, 0.1918098028556667E-01             
   15,    6, 0.2426144215010000E-01,-0.1248576214950000E-01, 0.1925738393703333E-01, 0.1925361473473333E-01             
   15,    7, 0.3412908933250000E-02,-0.8557061591890000E-02, 0.1931734086820000E-01, 0.1954936877016666E-01             
   15,    8, 0.1375796998360000E-01, 0.4107199536670000E-01, 0.1951780803763333E-01, 0.1931730848416666E-01             
   15,    9,-0.2398468498720000E-01,-0.4262405911260000E-01, 0.1978134192656666E-01, 0.1979375390363333E-01             
   15,   10,-0.5806881573940000E-01,-0.1449694275470000E-02, 0.1924624949336667E-01, 0.1923899447423333E-01             
   15,   11,-0.1392697480860000E-01,-0.3448109965530000E-01, 0.1907730508070000E-01, 0.1836533486923333E-01             
   15,   12, 0.1847490267210000E-02, 0.9793068063930000E-02, 0.1706107777946667E-01, 0.1697356679183333E-01             
   15,   13,-0.5412101247310000E-01,-0.2935488221260000E-01, 0.1696916058443333E-01, 0.1687406694633333E-01             
   15,   14, 0.1081187231590000E-01,-0.2233738511700000E-01, 0.1697434373393333E-01, 0.1661572781403333E-01             
   15,   15, 0.9475910605520000E-03,-0.6250406650650000E-02, 0.1090084479153333E-01, 0.1087715864170000E-01             
   16,    0, 0.3828662694270000E-01, 0.0000000000000000E+00, 0.1709745222886667E-01, 0.0000000000000000E+00             
   16,    1,-0.2145798568970000E-01,-0.1682894230430000E-01, 0.1731981871283333E-01, 0.1760888096643333E-01             
   16,    2,-0.1025506082790000E-01, 0.1766437932990000E-01, 0.1694925342236667E-01, 0.1762890422096667E-01             
   16,    3, 0.9622884599539999E-02, 0.1377312665550000E-01, 0.1799616731576666E-01, 0.1773727906136666E-01             
   16,    4, 0.2736320868970000E-01, 0.2079167212110000E-01, 0.1859086768996666E-01, 0.1704739403406667E-01             
   16,    5,-0.4439897947780000E-02, 0.2442531339650000E-01, 0.1933877501003333E-01, 0.1816187279250000E-01             
   16,    6, 0.2784073549760000E-02, 0.1359808345780000E-01, 0.1863841237046666E-01, 0.1842271993023333E-01             
   16,    7, 0.4523759827980000E-01,-0.5693610996490000E-03, 0.1797429461200000E-01, 0.1814158522406667E-01             
   16,    8, 0.1559232228190000E-01,-0.6275632916650000E-02, 0.1838151325506666E-01, 0.1832887349506666E-01             
   16,    9, 0.8200243400860001E-02,-0.4076447599660000E-01, 0.1817448907170000E-01, 0.1843655241756666E-01             
   16,   10,-0.1197640373690000E-02,-0.2345996480180000E-01, 0.1821893161153333E-01, 0.1875585828796666E-01             
   16,   11,-0.2701291578730000E-01,-0.2202208920990000E-01, 0.1805745528843333E-01, 0.1768032682433333E-01             
   16,   12,-0.3767484795300000E-01,-0.2839179669020000E-01, 0.1748801576410000E-01, 0.1720747056813333E-01             
   16,   13,-0.6985183128380000E-01, 0.3249160895760000E-02, 0.1603944047850000E-01, 0.1580079108090000E-01             
   16,   14,-0.2150257342200000E-01, 0.1187973408290000E-01, 0.1613295451736666E-01, 0.1586235552880000E-01             
   16,   15, 0.1418633458960000E-01,-0.1421350621650000E-02, 0.1578886684850000E-01, 0.1570508307260000E-01             
   16,   16,-0.1219679050520000E-01, 0.9249639438149999E-02, 0.1017916391020000E-01, 0.1020941476603333E-01             
   17,    0, 0.5031719332200000E-02, 0.0000000000000000E+00, 0.1655746254313333E-01, 0.0000000000000000E+00             
   17,    1,-0.6898031587850000E-02, 0.1890063861450000E-01, 0.1585173089653333E-01, 0.1628303749123333E-01             
   17,    2,-0.8267771925860000E-02,-0.1009983823230000E-01, 0.1644301152703333E-01, 0.1690147787636666E-01             
   17,    3,-0.9292021138630001E-02,-0.9759054740710000E-03, 0.1661768969463333E-01, 0.1630372409653333E-01             
   17,    4,-0.2879331495770000E-01, 0.2227167929270000E-01, 0.1760323517723333E-01, 0.1660108318060000E-01             
   17,    5, 0.9320043728860000E-03, 0.2212415719800000E-01, 0.1765279063420000E-01, 0.1670777479260000E-01             
   17,    6,-0.2536575808210000E-02, 0.7182329893140000E-03, 0.1783424636756667E-01, 0.1769947802730000E-01             
   17,    7,-0.2081078943730000E-02,-0.1169573466010000E-01, 0.1705954563193333E-01, 0.1717975788746667E-01             
   17,    8, 0.2786309730860000E-01,-0.4352405718910000E-02, 0.1720872345160000E-01, 0.1693129100993333E-01             
   17,    9, 0.1193035586480000E-01,-0.5786346902320000E-02, 0.1745005668666667E-01, 0.1715064683090000E-01             
   17,   10, 0.3109545888190000E-01, 0.1696446894800000E-02, 0.1713542342676667E-01, 0.1728629193390000E-01             
   17,   11,-0.1038192044370000E-01,-0.1083849702650000E-01, 0.1735555892830000E-01, 0.1713648071923333E-01             
   17,   12,-0.6988931463440000E-02,-0.5451378695610000E-02, 0.1666422514323333E-01, 0.1657170029466667E-01             
   17,   13, 0.3296379274220000E-02,-0.1203701923630000E-01, 0.1621692286326666E-01, 0.1604642995030000E-01             
   17,   14,-0.3215396271270000E-01, 0.1289314823080000E-02, 0.1503285175353333E-01, 0.1487249076916667E-01             
   17,   15,-0.6984835807679999E-03, 0.2097386167030000E-01, 0.1510272723413333E-01, 0.1516461003126667E-01             
   17,   16,-0.9180104740230000E-02,-0.8600945588560000E-02, 0.1479119760206667E-01, 0.1476001019213333E-01             
   17,   17, 0.3880083805900000E-02, 0.1527670776210000E-01, 0.9746872386033332E-02, 0.9377191560933333E-02             
   18,    0,-0.2029497672400000E-01, 0.0000000000000000E+00, 0.1563456342176667E-01, 0.0000000000000000E+00             
   18,    1,-0.4211913380800000E-02,-0.8971192690580001E-02, 0.1496810238380000E-01, 0.1540104029693333E-01             
   18,    2,-0.5890846680450000E-02,-0.1318298303620000E-01, 0.1550199758530000E-01, 0.1579457144513333E-01             
   18,    3,-0.4526006350900000E-02, 0.1983177250210000E-01, 0.1574751884713333E-01, 0.1550081847333333E-01             
   18,    4,-0.2901731157310000E-01, 0.1570551752840000E-02, 0.1642140788400000E-01, 0.1542677777273333E-01             
   18,    5,-0.9190450678830000E-02,-0.6814324002890000E-03, 0.1668485103476667E-01, 0.1591425338853333E-01             
   18,    6, 0.1541047959880000E-01, 0.8021967729439999E-02, 0.1604833915723333E-01, 0.1681641269303333E-01             
   18,    7,-0.2170710920150000E-01,-0.8565624379200000E-02, 0.1646556113323333E-01, 0.1665458039776667E-01             
   18,    8,-0.1355323393860000E-01, 0.2408439635300000E-01, 0.1599019805246667E-01, 0.1591919999256667E-01             
   18,    9, 0.1510574226770000E-01, 0.2279178127080000E-01, 0.1630031797606667E-01, 0.1606368353846667E-01             
   18,   10,-0.9688659199310000E-02,-0.2964917394960000E-01, 0.1633064229120000E-01, 0.1621747064746666E-01             
   18,   11, 0.2423637741920000E-01, 0.3195443665270000E-02, 0.1622760854990000E-01, 0.1608956115693333E-01             
   18,   12, 0.1744665008640000E-01,-0.4945243987860000E-02, 0.1610752425290000E-01, 0.1606954748126667E-01             
   18,   13, 0.3264499853880000E-02,-0.5701360397510000E-02, 0.1553956259016667E-01, 0.1544472462033333E-01             
   18,   14,-0.1952141194240000E-03, 0.8612373360130000E-02, 0.1519758968233333E-01, 0.1491515114936667E-01             
   18,   15,-0.3052062563330000E-01, 0.2212321816190000E-01, 0.1408155043466667E-01, 0.1409656493086667E-01             
   18,   16,-0.5420995062310000E-02, 0.5055024174570000E-02, 0.1450967173676667E-01, 0.1413625876126667E-01             
   18,   17,-0.6692754893300000E-02, 0.2153931631680000E-02, 0.1410966946743333E-01, 0.1364308592050000E-01             
   18,   18, 0.1026660516930000E-01, 0.8864015670889999E-02, 0.9017491204799999E-02, 0.8967831537933332E-02             
   19,    0,-0.2442500816470000E-01, 0.0000000000000000E+00, 0.1446371736576666E-01, 0.0000000000000000E+00             
   19,    1, 0.1713117170090000E-01,-0.2704294201490000E-01, 0.1457184438193333E-01, 0.1473571398766666E-01             
   19,    2,-0.2459456464790000E-01,-0.1978506088470000E-01, 0.1426144512903333E-01, 0.1465872836950000E-01             
   19,    3,-0.2157086150360000E-03,-0.8371841389970000E-02, 0.1536479155863333E-01, 0.1459779636960000E-01             
   19,    4,-0.4605154797660000E-02,-0.9696581206400000E-03, 0.1525078349640000E-01, 0.1434975983940000E-01             
   19,    5, 0.2558677178320000E-01, 0.5662128051520000E-02, 0.1569891087180000E-01, 0.1514685016596667E-01             
   19,    6, 0.1411258834500000E-02, 0.2271779805430000E-02, 0.1530798066190000E-01, 0.1549769745076667E-01             
   19,    7, 0.9329525329430001E-02, 0.1627732292140000E-01, 0.1550719958230000E-01, 0.1567619090640000E-01             
   19,    8,-0.2072985025430000E-01,-0.1429081932180000E-01, 0.1533042472696667E-01, 0.1538231748003333E-01             
   19,    9, 0.4090682120300000E-02,-0.2519947379450000E-01, 0.1501245387000000E-01, 0.1504209161426667E-01             
   19,   10, 0.2102460886580000E-01,-0.1008034236780000E-01, 0.1527124154073333E-01, 0.1538188375776666E-01             
   19,   11, 0.1622460020750000E-02,-0.5254472504130000E-02, 0.1534188491990000E-01, 0.1524302726340000E-01             
   19,   12, 0.3529177618570000E-03, 0.2684208503170000E-02, 0.1504579731123333E-01, 0.1528741658963333E-01             
   19,   13,-0.1077270748030000E-01, 0.2176768679290000E-03, 0.1495657775496667E-01, 0.1510029672823333E-01             
   19,   14,-0.8418575271950000E-02, 0.1804856173540000E-01, 0.1459905839243333E-01, 0.1437016260456667E-01             
   19,   15, 0.3222722884280000E-01,-0.4317550712060000E-02, 0.1409068277316667E-01, 0.1411559357056667E-01             
   19,   16, 0.1409650891310000E-01,-0.1000683942030000E-02, 0.1350423356620000E-01, 0.1311249784223333E-01             
   19,   17, 0.4227149342070000E-02, 0.2384665209790000E-01, 0.1365469853090000E-01, 0.1347649197566667E-01             
   19,   18,-0.2663462999380000E-01,-0.4724559145550000E-02, 0.1293380377923333E-01, 0.1316781486920000E-01             
   19,   19,-0.2089070981870000E-01, 0.2434752921350000E-01, 0.8480408482600000E-02, 0.8469273379733333E-02             
   20,    0,-0.1499216613350000E-01, 0.0000000000000000E+00, 0.1394168983026666E-01, 0.0000000000000000E+00             
   20,    1, 0.5776648369540000E-02, 0.6215137480230000E-02, 0.1343998046443333E-01, 0.1374442585333333E-01             
   20,    2,-0.1640776524230000E-01,-0.2628738816770000E-01, 0.1369698591463333E-01, 0.1412089677306667E-01             
   20,    3, 0.3218299601130000E-02,-0.6569875806440000E-02, 0.1404436059456667E-01, 0.1371073984593333E-01             
   20,    4, 0.2574454733680000E-02,-0.7100141482500000E-02, 0.1452316307630000E-01, 0.1394148043230000E-01             
   20,    5, 0.1193267707640000E-01,-0.5245404090460000E-02, 0.1454330941856667E-01, 0.1393977946870000E-01             
   20,    6, 0.1958302306400000E-02, 0.1337198622120000E-02, 0.1478184263663333E-01, 0.1467608622020000E-01             
   20,    7, 0.2129305302110000E-01, 0.2128513234070000E-02, 0.1445113927473333E-01, 0.1456950333456667E-01             
   20,    8,-0.2954690712830000E-02,-0.5312940450310000E-02, 0.1481941337650000E-01, 0.1457778769353333E-01             
   20,    9,-0.1698663793650000E-02,-0.5582718754420000E-02, 0.1430879897670000E-01, 0.1424379586370000E-01             
   20,   10, 0.6506741775590000E-02, 0.3433519480710000E-02, 0.1422874678930000E-01, 0.1429878716530000E-01             
   20,   11, 0.2408226753980000E-02, 0.1545640978230000E-01, 0.1450937638826667E-01, 0.1445115582083333E-01             
   20,   12,-0.1851325882060000E-01,-0.5283003118110000E-02, 0.1419037114843333E-01, 0.1455587470613333E-01             
   20,   13, 0.3056446311980000E-01, 0.1304400572830000E-01, 0.1413533793630000E-01, 0.1435398619823333E-01             
   20,   14, 0.6877414968510000E-02, 0.1682122623270000E-01, 0.1418266729423333E-01, 0.1395202683243333E-01             
   20,   15, 0.4200712257600000E-02,-0.2069057134180000E-01, 0.1361163961846667E-01, 0.1355626546513333E-01             
   20,   16, 0.1857701586950000E-01,-0.7587698120900000E-03, 0.1323908776606667E-01, 0.1326606263306667E-01             
   20,   17,-0.2121069462390000E-01, 0.2030424141430000E-01, 0.1258269551140000E-01, 0.1261778064843333E-01             
   20,   18,-0.2091408227610000E-02, 0.3213148022570000E-02, 0.1271017345683333E-01, 0.1300140330973333E-01             
   20,   19, 0.1211427840720000E-02,-0.3481724196250000E-02, 0.1241281315463333E-01, 0.1216629667496667E-01             
   20,   20, 0.8022896936420000E-02, 0.6208517413570000E-03, 0.7918770277966666E-02, 0.8090797455266667E-02             
   21,    0,-0.1362760041210000E-02, 0.0000000000000000E+00, 0.1315371596830000E-01, 0.0000000000000000E+00             
   21,    1,-0.4244439369050000E-02, 0.2447134966210000E-01, 0.1288938124090000E-01, 0.1296010645466667E-01             
   21,    2, 0.1149894615450000E-01,-0.1981794286660000E-02, 0.1296474553513333E-01, 0.1316999845940000E-01             
